bioID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
palmewa01,Walter,Walter,Scott,Palmer,,,,,C-F,0,0,85,215,Dartmouth,,10/23/1968,Ithaca,NY,USA,Washington & Lee,Arlington,VA,USA,0000-00-00,W
pargoja01,Jannero,Jannero,,Pargo,,,,,G,0,0,74,170,Arkansas,Neosho County CC,9/22/1979,Chicago,IL,USA,Robeson,Chicago,IL,USA,0000-00-00,B
parisro01,Robert,Robert,Lee,Parish,,,,Chief,C,0,0,84,230,Centenary,,8/30/1953,Shreveport,LA,USA,Woodlawn,Shreveport,LA,USA,0000-00-00,B
parkean01,Anthony,Anthony,Michael,Parker,,,,,G,0,0,76,215,Bradley,,6/19/1975,Naperville,IL,USA,Central,Naperville,IL,USA,0000-00-00,B
parkhba01,Barry,Barry,,Parkhill,,,,,G,0,0,75,180,Virginia,,5/10/1951,Philadelphia,PA,USA,State College,State College,PA,USA,0000-00-00,W
parkija01,Jack,Jack,Gordon,Parkinson,,,,,G,0,0,72,174,Kentucky,,3/4/1924,Yorktown,IN,USA,Yorktown,Yorktown,IN,USA,5/29/1997,W
parksch02,Cherokee,Cherokee,Bryan,Parks,,,,,C-F,0,0,83,230,Duke,,10/11/1972,Huntington Beach,CA,USA,Marina,Huntington Beach,CA,USA,0000-00-00,W
parrado01,Doyle,Doyle,Kenneth,Parrack,,,,,F-G,0,0,72,165,Oklahoma A&M,Connors State,12/6/1921,,,,Union Valley,Union Valley,OK,USA,9/5/2008,W
parrja01,Jack,Jack,,Parr,,,,,C,0,0,81,220,Kansas State,,3/13/1936,Louisville,KY,USA,St. Christopher Episcopal Prep,Richmond,VA,USA,0000-00-00,W
parsoch01,Chandler,Chandler,,Parsons,,,,,F,0,0,81,200,Florida,,10/25/1988,Casselberry,FK,USA,Lake Howell,Winter Park,FL,USA,0000-00-00,W
paspaza01,Zarko,Zarko,,Paspalj,,,,,F,0,0,81,215,none,,3/27/1966,Pljevlja,,YUG,,,,,0000-00-00,W
patrimy01,Myles,Myles,,Patrick,,,,,F,0,0,80,220,Auburn,,11/19/1954,Macon,GA,USA,Southwest,Macon,GA,USA,0000-00-00,B
pattean01,Andrae,Andrae,Malone,Patterson,,,,,F,0,0,81,238,Indiana,,11/12/1975,Riverside,CA,USA,Cooper,Abilene,TX,USA,0000-00-00,B
pattege01,George,George,,Patterson,,,,,C-F,0,0,79.5,230,Toledo,,11/26/1939,,,,Central Catholic,Pittsburgh,PA,USA,12/22/2003,W
pattepa01,Patrick,Patrick,Davell,Patterson,,,,Pat,F,0,0,81,235,Kentucky,,3/14/1989,Washington,DC,USA,Huntington,Huntington,WV,USA,0000-00-00,B
patteru01,Ruben,Ruben,Nathaniel,Patterson,,,,Boo,F,0,0,77,224,Cincinnati,Independence CC,7/31/1975,Cleveland,OH,USA,John Hay,Cleveland,OH,USA,0000-00-00,B
paxsojo01,John,John,MacBeth,Paxson,,,,,G,0,0,74,185,Notre Dame,,9/29/1960,Dayton,OH,USA,Archbishop Alter,Kettering,OH,USA,0000-00-00,W
paytoga01,Gary,Gary,Dwayne,Payton,,,,The Glove,G,0,0,76,180,Oregon State,,7/23/1968,Oakland,CA,USA,Skyline,Oakland,CA,USA,0000-00-00,B
pearcge01,George,George,W.,Pearcy,,,,Wig,G,0,0,73,165,Indiana State,,7/2/1919,,,,Martinsville,Martinsville,IN,USA,0000-00-00,W
pearche01,Henry,Henry,Earl,Pearcy,,,,,G,0,0,73,170,Indiana State,,7/21/1922,,,,Martinsville,Martinsville,IN,USA,1/11/2002,W
peckwi01,Wiley,Wiley,J.,Peck,,,,,G-F,0,0,79,220,Mississippi State,,9/15/1957,Montgomery,AL,USA,Robert E. Lee,Montgomery,AL,USA,0000-00-00,B
peekri01,Richard,Richard,Shelby,Peek,,,,"Rich, Dick",C,0,0,83,230,Florida,Louisiana Tech,10/28/1943,Miami,FL,USA,Escambia,Pensacola,FL,USA,0000-00-00,W
peelean01,Anthony,Anthony,Eugene,Peeler,,,,,G,0,0,76,208,Missouri,,11/25/1969,Kansas City,MO,USA,Paseo,Kansas City,MO,USA,0000-00-00,B
peeplge01,George,George,Albert,Peeples,,,,,C-F,0,0,79,190,Iowa,,10/30/1943,?,GA,USA,Ecorse,Ecorse,MI,USA,0000-00-00,B
pekovni01,Nikola,Nikola,,Pekovic,,,,,F,0,0,83,243,none,,1/3/1986,Bijelo Polje,,MON,,,,,0000-00-00,W
penbemi01,Mike,Mike,,Penberthy,,,,,G,0,0,75,185,The Masters College,,11/29/1973,Los Gatos,CA,USA,Hoover,Fresno,CA,USA,0000-00-00,W
pendeje01,Jerry,Jerry,Lee,Pender,,,,,G,0,0,74,185,Fresno State,Merced JC,2/12/1950,,,,,,,,0000-00-00,B
penigde01,Desmond,Desmond,,Penigar,,,,,F,0,0,79,245,Utah State,Ventura JC,7/16/1981,DeQuincy,LA,USA,Upland,Upland,CA,USA,0000-00-00,B
penneki01,Kirk,Kirk,Samuel,Penney,,,,,G,0,0,77,230,Wisconsin,,11/23/1980,Auckland,,NZL,Westlake Boys,Auckland,,NZL,0000-00-00,W
perkike01,Kendrick,Kendrick,Le'Dale,Perkins,,,,,C,0,0,82,280,none,,11/10/1984,Nederland,TX,USA,Clifton J. Ozen,Beaumont,TX,USA,0000-00-00,B
perkiwa01,Warren,Warren,C.,Perkins,,,,Red,G-F,0,0,75,190,Tulane,,2/2/1924,,,,Warren Easton,New Orleans,LA,USA,0000-00-00,W
perryau01,Aulcie,Aulcie,,Perry,,,,,C,0,0,82,210,Bethune-Cookman,,7/3/1950,Newark,NJ,USA,West Side,Newark,NJ,USA,0000-00-00,B
perrycu01,Curtis,Curtis,R.,Perry,,,,C.P.,F,0,0,79,220,Southwest Missouri,,9/13/1948,Washington,DC,USA,Western,Washington,DC,USA,0000-00-00,B
perryel01,Elliot,Elliot,Lamonte,Perry,,,,"Socks, E.P.",G,0,0,72,150,Memphis State,,3/28/1969,Memphis,TN,USA,Treadwell,Memphis,TN,USA,0000-00-00,B
perryro01,Ron,Ron,,Perry,,,,,G,0,0,75,190,Virginia Tech,,12/29/1943,Garrisonville,VA,USA,Stafford,Fredericksburg,VA,USA,0000-00-00,W
persoch01,Chuck,Chuck,Connors,Person,,,,The Rifleman,F,0,0,80,220,Auburn,,6/27/1964,Brantley,AL,USA,Brantley,Brantley,AL,USA,0000-00-00,B
persowe01,Wesley,Wesley,Lavon,Person,,,,Wes,G,0,0,78,195,Auburn,,3/28/1971,Crenshaw,AL,USA,Brantley,Brantley,AL,USA,0000-00-00,B
peterlo01,Loy,Loy,M.,Petersen,,,,,G,0,0,77,205,Oregon State,,7/26/1945,Anaheim,CA,USA,Anaheim,Anaheim,CA,USA,0000-00-00,W
petermo01,Morris,Morris,,Peterson,,,Jr.,Mo Pete,G-F,0,0,79,215,Michigan State,,8/26/1977,Flint,MI,USA,Northwestern,Flint,MI,USA,0000-00-00,B
petrodr01,Drazen,Drazen,,Petrovic,,,,,G,0,0,77,195,Zagreb,,10/22/1964,Sibenik,,YUG,Sibenik,Sibenik,,YUG,6/7/1993,W
petrojo01,Johan,Johan,,Petro,,,,,C,0,0,84,247,none,,1/27/1986,Paris,,FRA,,,,,0000-00-00,B
petruri01,Richard,Richard,,Petruska,,,,Rich,C-F,0,0,82,260,UCLA,Loyola Marymount,1/25/1969,Levice,,TCH,Gymnasium Levice,Levice,,TCH,0000-00-00,W
pettwje01,Jerry,Jerry,,Pettway,,,,,G-F,0,0,75,185,Northwood Institute,,2/13/1944,Detroit,MI,USA,Northern,Detroit,MI,USA,0000-00-00,B
pheglro01,Roger,Roger,Dale,Phegley,,,,Late Night,G-F,0,0,78,205,Bradley,,10/16/1956,East Peoria,IL,USA,East Peoria,East Peoria,IL,USA,0000-00-00,W
phelaja02,James,James,J.,Phelan,,,,Jim,G,0,0,73,175,LaSalle,,3/19/1929,Philadelphia,PA,USA,LaSalle,Philadelphia,PA,USA,0000-00-00,W
phelpde01,Derrick,Derrick,Michael,Phelps,,,,,G,0,0,76,181,North Carolina,,7/31/1972,Queens,NY,USA,Christ the King,Middle Village,NY,USA,0000-00-00,B
phillbo01,Bobby,Bobby,Ray,Phills,,,II,,G,0,0,77,210,Southern (LA),,12/20/1969,Baton Rouge,LA,USA,Southern Univ. Lab,Baton Rouge,LA,USA,1/12/2000,B
philled01,Eddie,Eddie,Lee,Phillips,,,,,F,0,0,79,225,Alabama,,9/29/1961,Birmingham,AL,USA,Parker,Birmingham,AL,USA,0000-00-00,B
phillga01,Gary,Gary,A.,Phillips,,,,The Ghost,G,0,0,75,189,Houston,,12/7/1939,Quincy,IL,USA,Quincy Senior,Quincy,IL,USA,0000-00-00,W
piatker01,Eric,Eric,Todd,Piatkowski,,,,"The Polish Rifle, Pike",G-F,0,0,79,215,Nebraska,,9/30/1970,Steubenville,OH,USA,Stevens,Rapid City,SD,USA,0000-00-00,W
piercpa01,Paul,Paul,Anthony,Pierce,,,,,F,0,0,78,220,Kansas,,10/13/1977,Oakland,CA,USA,Inglewood,Inglewood,CA,USA,0000-00-00,B
piercri01,Ricky,Ricky,Charles,Pierce,,,,Deuces,F-G,0,0,76,205,Rice,Walla Walla CC,8/19/1959,Dallas,TX,USA,South Garland,Garland,TX,USA,0000-00-00,B
pietrmi01,Mickael,Mickael,,Pietrus,,,,,G-F,0,0,78,200,none,,2/7/1982,"Les Abymes, Guadeloupe",,FRA,,,,,0000-00-00,B
pinonjo01,John,John,Gabriel,Pinone,,,Jr.,,F,0,0,80,230,Villanova,,2/19/1961,Hartford,CT,USA,South Catholic,Hartford,CT,USA,0000-00-00,W
pippesc01,Scottie,Scottie,,Pippen,,,,,F-G,0,0,79,210,Central Arkansas,,9/25/1965,Hamburg,AR,USA,Hamburg,Hamburg,AR,USA,0000-00-00,B
pittmde01,Dexter,Dexter,Jerome,Pittman,,,,,C,0,0,83,308,Texas,,3/2/1988,Rosenberg,TX,USA,B.F. Terry,Rosenberg,TX,USA,0000-00-00,B
planizo01,Zoran,Zoran,,Planinic,,,,,G-F,0,0,79,195,none,,9/12/1982,Mostar,,BOS,,,,,0000-00-00,W
plummga01,Gary,Gary,,Plummer,,,,,F-C,0,0,81,215,Boston University,,2/21/1962,Highland Park,MI,USA,Osborn,Detroit,MI,USA,0000-00-00,B
podkopa01,Pavel,Pavel,,Podkolzin,,,,,C,0,0,89,260,none,,1/15/1985,Novosibirsk,,RUS,,,,,0000-00-00,W
poleedw01,Dwayne,Dwayne,L.,Polee,,,,,G,0,0,77,180,Pepperdine,UNLV,3/2/1963,Los Angeles,CA,USA,Manual Arts,Los Angeles,CA,USA,0000-00-00,B
pollasc01,Scot,Scot,L.,Pollard,,,,,C-F,0,0,82,265,Kansas,,2/12/1975,Murray,UT,USA,Torrey Pines,San Diego,CA,USA,0000-00-00,W
polsora01,Ralph,Ralph,M.,Polson,,,,,F-C,0,0,79,200,Whitworth,Riverside CC,10/26/1929,Riverside,CA,USA,Riverside Polytech,Riverside,CA,USA,0000-00-00,W
polynol01,Olden,Olden,,Polynice,,,,O.P.,C-F,0,0,83,220,Virginia,,11/21/1964,Port-au-Prince,,HAI,All Hallows,Bronx,NY,USA,0000-00-00,B
pondequ01,Quincy,Quincy,Coe,Pondexter,,,,,F,0,0,78,225,Washington,,3/10/1988,Fresno,CA,USA,San Joaquin Memorial,Fresno,CA,USA,0000-00-00,B
popeda01,David,David,,Pope,,,,,F,0,0,79,220,Norfolk State,,4/15/1962,Newport News,VA,USA,Menchville,Newport News,VA,USA,0000-00-00,B
popema01,Mark,Mark,Edward,Pope,,,,,F,0,0,82,235,Kentucky,Washington,9/11/1972,Omaha,NE,USA,Newport,Bellevue,WA,USA,0000-00-00,W
portech01,Chris,Chris,,Porter,,,,,F,0,0,79,218,Auburn,Chipola JC,5/9/1978,Abbeville,AL,USA,Abbeville,Abbeville,AL,USA,0000-00-00,B
porteho01,Howard,Howard,,Porter,,,,Geezer,F-C,0,0,80,220,Villanova,,8/31/1948,Stuart,FL,USA,Booker,Sarasota,FL,USA,5/26/2007,B
porteke01,Kevin,Kevin,,Porter,,,,,G,0,0,72,170,St. Francis (PA),,4/17/1950,Chicago,IL,USA,DuSable,Chicago,IL,USA,0000-00-00,B
portete01,Terry,Terry,,Porter,,,,,G,0,0,75,195,Wisconsin-Stevens Point,,4/8/1963,Milwaukee,WI,USA,South Division,Milwaukee,WI,USA,0000-00-00,B
portewi01,Willie,Willie,William,Porter,,,,,F,0,0,79,205,Tennessee A&I,,7/3/1942,Winston-Salem,NC,USA,Atkins,Winston-Salem,NC,USA,0000-00-00,B
poseyja01,James,James,Mikley Mantell,Posey,,,,,G-F,0,0,79,215,Xavier,,1/13/1977,Cleveland,OH,USA,R.B. Chamberlain,Twinsburg,OH,USA,0000-00-00,B
postljo01,John,John,,Postley,,,,,F,0,0,77,220,Bethune-Cookman,Cheyney State ?,5/30/1940,(ht) Philadelphia,PA,USA,,,,,0000-00-00,B
potapvi01,Vitaly,Vitaly,Nikolaevich,Potapenko,,,,The Ukraine Train,C-F,0,0,82,280,Wright State,Kiev State (DNP),3/21/1975,Kiev,,UKR,Kozchagin,Kiev,,UKR,0000-00-00,W
powele01,Leon,Leon,,Powe,,,Jr.,,F,0,0,80,240,California,,1/22/1984,Berkeley,CA,USA,Oakland Technical,Oakland,CA,USA,0000-00-00,B
praddma01,Marlbert,Marlbert,,Pradd,,,,"Mal, Marl",G,0,0,75,170,Dillard,,11/17/1944,Chicago,IL,USA,Carver,Chicago,IL,USA,0000-00-00,B
pressdo01,Dominic,Dominic,Ivan,Pressley,,,,,G,0,0,74,170,Boston College,,5/30/1964,Washington,DC,USA,Mackin,Washington,DC,USA,0000-00-00,B
pressha01,Harold,Harold,,Pressley,,,,,F-G,0,0,79,210,Villanova,,7/14/1963,Bronx,NY,USA,St. Bernard,Uncasville,CT,USA,0000-00-00,B
presspa01,Paul,Paul,Matthew,Pressey,,,,Press,G-F,0,0,77,185,Tulsa,Western Texas,12/24/1958,Richmond,VA,USA,George Wythe,Richmond,VA,USA,0000-00-00,B
pricero01,Ronnie,Ronnie,,Price,,,,,G,0,0,74,190,Utah Valley State,Nicholls State,6/21/1983,Friendswood,TX,USA,Clearbrook,Friendswood,TX,USA,0000-00-00,B
princta01,Tayshaun,Tayshaun,Durell,Prince,,,,,F-G,0,0,81,215,Kentucky,,2/28/1980,Compton,CA,USA,Dominguez,Compton,CA,USA,0000-00-00,B
pritcjo01,John,John,D.,Pritchard,,,,,C,0,0,81,220,Drake,,1/23/1927,(ht) Minneapolis,MN,USA,South,Minneapolis,MN,USA,0000-00-00,W
pritcke01,Kevin,Kevin,Lee,Pritchard,,,,,G,0,0,75,180,Kansas,,7/17/1967,Bloomington,IN,USA,Thomas Edison,Tulsa,OK,USA,0000-00-00,W
przybjo01,Joel,Joel,Anthony,Przybilla,,,,,C,0,0,85,243,Minnesota,,10/10/1979,Monticello,MN,USA,Monticello,Monticello,MN,USA,0000-00-00,W
pullaan01,Anthony,Anthony,Quinn,Pullard,,,,,F,0,0,82,245,McNeese State,,6/23/1966,DeQuincy,LA,USA,DeQuincy,DeQuincy,LA,USA,0000-00-00,B
quinnbr01,Brian,Brian,Ralph,Quinnett,,,,,F,0,0,80,235,Washington State,,5/30/1966,Pullman,WA,USA,Cheney,Cheney,WA,USA,0000-00-00,W
radfoma01,Mark,Mark,Jeffrey,Radford,,,,,G,0,0,76,190,Oregon State,,7/5/1959,Tacoma,WA,USA,Grant,Portland,OR,USA,0000-00-00,B
radfowa01,Wayne,Wayne,,Radford,,,,,G,0,0,75,205,Indiana,,5/29/1956,Indianapolis,IN,USA,Arlington,Indianapolis,IN,USA,0000-00-00,B
radjadi01,Dino,Dino,,Radja,,,,,F-C,0,0,83,225,none,,4/24/1967,Split,,CRO,Technical School Center,Split,,CRO,0000-00-00,W
radmavl01,Vladimir,Vladimir,,Radmanovic,,,,,F,0,0,82,227,none,,11/19/1980,Trebinje,,YUG,,,,,0000-00-00,W
radojal01,Aleksandar,Aleksandar,,Radojevic,,,,Alek,C,0,0,87,242,Barton County CC,,8/8/1976,Herceg-Novi,,YUG,Maldost-Bajela,,,YUG,0000-00-00,W
radovfr01,Frank,Frank,Raymond,Radovich,,,,,F,0,0,80,235,Indiana,,3/3/1938,,,,Hammond,Hammond,IN,USA,0000-00-00,W
raikesh01,Sherwin,Sherwin,H.,Raiken,,,,Shy,G,0,0,74,185,Villanova,,10/29/1928,Philadelphia,PA,USA,Dobbins Tech,Philadelphia,PA,USA,1/16/2009,W
rakocig01,Igor,Igor,,Rakocevic,,,,White Jordan,G,0,0,74,184,none,,3/29/1978,Belgrade,,YUG,,,,,0000-00-00,W
ramsefr01,Frank,Frank,Vernon,Ramsey,,,Jr.,The Kentucky Colonel,F-G,0,0,75,185,Kentucky,,7/13/1931,Corydon,KY,USA,Madisonville,Madisonville,KY,USA,0000-00-00,W
randama01,Mark,Mark,Christopher,Randall,,,,,F,0,0,79,230,Kansas,,9/30/1967,Edina,MN,USA,Cherry Creek,Englewood,CO,USA,0000-00-00,W
ranseke01,Kelvin,Kelvin,,Ransey,,,,,G,0,0,73,170,Ohio State,,5/3/1958,Toledo,OH,USA,Macomber,Toledo,OH,USA,0000-00-00,B
rasmubl01,Blair,Blair,Allen,Rasmussen,,,,,C,0,0,84,250,Oregon,,11/13/1962,Auburn,WA,USA,Auburn,Auburn,WA,USA,0000-00-00,W
ratkoge01,George,George,,Ratkovicz,,,,,C-F,0,0,78,220,none,,11/13/1922,Chicago,IL,USA,Lindbloom,Chicago,IL,USA,11/10/2007,W
rautile01,Leo,Leo,R.,Rautins,,,,,F,0,0,80,215,Syracuse,Minnesota,3/20/1960,Toronto,ON,CAN,St. Michael's,Toronto,ON,CAN,0000-00-00,W
rayal01,Allan,Allan,,Ray,,,,,G,0,0,74,190,Villanova,,6/17/1984,Bronx,NY,USA,St. Raymond's,Bronx,NY,USA,0000-00-00,B
raycl01,Clifford,Clifford,,Ray,,,,Cliff,C,0,0,81,230,Oklahoma,,1/21/1949,Union,SC,USA,Sims,Union,SC,USA,0000-00-00,B
rayja01,James,James,Earl,Ray,,,,James Earl,F,0,0,80,215,Jacksonville,,7/27/1957,New Orleans,LA,USA,Landry,New Orleans,LA,USA,0000-00-00,B
raymocr01,Craig,Craig,Milford,Raymond,,,,,C,0,0,83,235,Brigham Young,,4/5/1945,Aberdeen,WA,USA,Hudson's Bay,Vancouver,WA,USA,0000-00-00,W
reavejo01,Joe,Joe,L.,Reaves,,,,,F,0,0,77,210,Bethel (TN),,5/27/1950,(ht) Bolivar,TN,USA,Bolivar Industrial,Bolivar,TN,USA,0000-00-00,B
rebraze01,Zeljko,Zeljko,,Rebraca,,,,Zelly,F,0,0,83,240,none,,4/9/1972,Prigrevica,,YUG,,,,,0000-00-00,W
recasel01,Eldridge,Eldridge,David,Recasner,,,,,G,0,0,75,190,Washington,,12/14/1967,New Orleans,LA,USA,Alfred Lawless,New Orleans,LA,USA,0000-00-00,B
reddmi01,Michael,Michael,Wesley,Redd,,,,,G,0,0,78,214,Ohio State,,8/24/1979,Columbus,OH,USA,West,Columbus,OH,USA,0000-00-00,B
redmoma01,Marlon,Marlon,Bernard,Redmond,,,,,G,0,0,78,188,San Francisco,,4/15/1955,San Francisco,CA,USA,Balboa,San Francisco,CA,USA,0000-00-00,B
reedju01,Justin,Justin,,Reed,,,,,F,0,0,80,240,Mississippi,,1/16/1982,Jackson,MS,USA,Provine,Jackson,MS,USA,0000-00-00,B
reedwi01,Willis,Willis,,Reed,,,Jr.,The Captain,C-F,0,0,81,235,Grambling,,6/25/1942,Hico,LA,USA,West Side,Lillie,LA,USA,0000-00-00,B
reevebr01,Bryant,Bryant,,Reeves,,,,Big Country,C,0,0,84,275,Oklahoma State,,6/8/1973,Fort Smith,AR,USA,Gans,Gans,OK,USA,0000-00-00,W
reevekh01,Khalid,Khalid,,Reeves,,,,,G,0,0,75,199,Arizona,,7/15/1972,Queens,NY,USA,Christ the King,Middle Village,NY,USA,0000-00-00,B
reiddo01,Don,Don,Corey,Reid,,,,,F,0,0,80,250,Georgetown,,12/30/1973,Washington,DC,USA,Largo,Largo,MD,USA,0000-00-00,B
reidro01,Robert,Robert,Keith,Reid,,,,,F-G,0,0,80,205,St. Mary's (TX),,8/30/1955,Atlanta,GA,USA,Samuel Clemens,Schertz,TX,USA,0000-00-00,B
reidry01,Ryan,Ryan,,Reid,,,,,F,0,0,80,235,Florida State,,10/30/1986,Lauderdale Lakes,FL,USA,Boyd Anderson,Lauderdale Lakes,FL,USA,0000-00-00,B
reineja01,Jared,Jared,Thomas,Reiner,,,,,C,0,0,83,255,Iowa,,4/8/1982,Mitchell,SD,USA,Tripp-Delmont,Tripp,SD,USA,0000-00-00,W
rellfri01,Richard,Richard,Allen,Rellford,,,,,F-G,0,0,78,230,Michigan,,2/16/1964,Riviera Beach,FL,USA,Suncoast,Riviera Beach,FL,USA,0000-00-00,B
renchte01,Terrence,Terrence,Lamont,Rencher,,,,,G,0,0,75,185,Texas,,2/19/1973,Bronx,NY,USA,St. Raymond's,Bronx,NY,USA,0000-00-00,B
rennijo01,John,John,William,Rennicke,,,,,G,0,0,74,185,Drake,,8/11/1929,Aurora,IL,USA,East,Aurora,IL,USA,12/9/2007,W
rentzef01,Efthimios,Efthimios,,Rentzias,,,,,C,0,0,83,243,none,,1/11/1976,Trikala,,GRE,,,,,0000-00-00,W
respesh01,Shawn,Shawn,Christopher,Respert,,,,,G,0,0,73,195,Michigan State,,2/6/1972,Detroit,MI,USA,Bishop Borgess,Redford,MI,USA,0000-00-00,B
restake01,Kevin,Kevin,Gilbert,Restani,,,,"Big Bird, Mayor",F-C,0,0,81,225,San Francisco,,12/23/1951,San Francisco,CA,USA,Riordan,San Francisco,CA,USA,4/25/2010,W
reynoge01,George,George,,Reynolds,,,,,G,0,0,76,195,Houston,Imperial Valley JC,11/23/1947,,,,Central,Newark,NJ,USA,0000-00-00,B
reynoje01,Jerry,Jerry,,Reynolds,,,,Ice,G-F,0,0,80,198,Louisiana State,Madison Area Tech,12/23/1962,Brooklyn,NY,USA,Alexander Hamilton,Brooklyn,NY,USA,0000-00-00,B
rhineke01,Kendall,Kendall,Lee,Rhine,,,,,C,0,0,82,230,Rice,,2/13/1943,Eldorado,IL,USA,Dupo,Dupo,IL,USA,0000-00-00,W
rhodero01,Rodrick,Rodrick,,Rhodes,,,,,G-F,0,0,78,225,Southern California,Kentucky,9/24/1973,Jersey City,NJ,USA,St. Anthony's,Jersey City,NJ,USA,0000-00-00,B
ricegl01,Glen,Glen,Anthony,Rice,,,,,F-G,0,0,79,214,Michigan,,5/28/1967,Flint,MI,USA,Northwestern Community,Flint,MI,USA,0000-00-00,B
richacl01,Clint,Clint,Dewitt,Richardson,,,,,G,0,0,75,195,Seattle,,8/7/1956,Seattle,WA,USA,O'Dea,Seattle,WA,USA,0000-00-00,B
richaja01,Jason,Jason,Anthony,Richardson,,,,,G-F,0,0,78,220,Michigan State,,1/20/1981,Saginaw,MI,USA,Arthur Hill,Saginaw,MI,USA,0000-00-00,B
richano01,Norm,Norm,,Richardson,,,,,G,0,0,77,200,Hofstra,,7/24/1979,Brooklyn,NY,USA,William E. Grady,Brooklyn,NY,USA,0000-00-00,B
richaqu01,Quentin,Quentin,L.,Richardson,,,,,G,0,0,78,223,DePaul,,4/13/1980,Chicago,IL,USA,Whitney Young,Chicago,IL,USA,0000-00-00,B
richtjo01,John,John,Fritz,Richter,,,,,F,0,0,80,225,North Carolina State,Paul Smith's,3/12/1937,,,,Frankford,Philadelphia,PA,USA,0000-00-00,W
rideris01,Isaiah,Isaiah,,Rider,,,Jr.,J.R.,G-F,0,0,77,215,UNLV,Allen County CC / Antelope Valley,3/12/1971,Oakland,CA,USA,Encinal,Alameda,CA,USA,0000-00-00,B
ridglja01,Jackie,Jackie,Lendell,Ridgle,,,,,G,0,0,76,195,California,,2/13/1948,,,,Martin,Altheimer,AR,USA,8/26/1998,B
rigauan01,Antoine,Antoine,Roger,Rigaudeau,,,,"Le Roi, The King",F-G,0,0,79,210,none,,12/17/1971,Cholet,,FRA,,,,,0000-00-00,W
rileyer01,Eric,Eric,Kendall,Riley,,,,Easy E.,C,0,0,84,245,Michigan,,6/2/1970,Cleveland,OH,USA,St. Joseph Academy,Cleveland,OH,USA,0000-00-00,B
riverda01,David,David,Lee,Rivers,,,,,G,0,0,72,170,Notre Dame,,1/20/1965,Jersey City,NJ,USA,St. Anthony's,Jersey City,NJ,USA,0000-00-00,B
roberal01,Alvin,Alvin,Cyrrale,Robertson,,,,"The Real Steal, Junkyard Dog",G,0,0,75,185,Arkansas,Crowder JC,7/22/1962,Barberton,OH,USA,Barberton,Barberton,OH,USA,0000-00-00,B
roberan01,Anthony,Anthony,Jerome,Roberts,,,,,F-G,0,0,77,185,Oral Roberts,,4/15/1955,Chattanooga,TN,USA,Riverside,Chattanooga,TN,USA,3/29/1997,B
roberan02,Anthony,Anthony,,Roberson,,,,Peep,G,0,0,74,180,Florida,,2/14/1983,Saginaw,MI,USA,Saginaw,Saginaw,MI,USA,0000-00-00,B
roberla01,Lawrence,Lawrence,Edward,Roberts,,,III,,F,0,0,81,240,Mississippi State,Baylor,10/20/1982,Houston,TX,USA,Lamar,Houston,TX,USA,0000-00-00,B
roberos01,Oscar,Oscar,Palmer,Robertson,,,,"The Big O, Horse, Donut, Ozz",G-F,0,0,77,205,Cincinnati,,11/24/1938,Charlotte,TN,USA,Crispus Attucks,Indianapolis,IN,USA,0000-00-00,B
roberri01,Rick,Rick,,Roberson,,,,,C-F,0,0,81,230,Cincinnati,,7/7/1947,Memphis,TN,USA,Mitchell,Memphis,TN,USA,0000-00-00,B
roberry01,Ryan,Ryan,Ashley,Robertson,,,,,G,0,0,77,190,Kansas,,10/2/1976,Lawton,OK,USA,St. Charles West,St. Charles,MO,USA,0000-00-00,W
roberst01,Stanley,Stanley,Corvet,Roberts,,,,,C,0,0,84,285,Louisiana State,,2/7/1970,Hopkins,SC,USA,Lower Richland,Hopkins,SC,USA,0000-00-00,B
roberte01,Terrance,Terrance,,Roberson,,,,,F,0,0,79,215,Fresno State,,12/30/1976,Saginaw,MI,USA,Buena Vista,Saginaw,MI,USA,0000-00-00,B
robinbe01,Bernard,Bernard,Gregory,Robinson,,,Jr.,,G-F,0,0,78,210,Michigan ,,12/26/1980,Washington,DC,USA,Dunbar,Washington,DC,USA,0000-00-00,B
robincl02,Clifford,Clifford,Ralph,Robinson,,,,Cliff,F-C,0,0,82,225,Connecticut,,12/16/1966,Buffalo,NY,USA,Riverside,Buffalo,NY,USA,0000-00-00,B
robinda01,David,David,Maurice,Robinson,,,,The Admiral,C,0,0,85,235,Navy,,8/6/1965,Key West,FL,USA,Osbourn Park,Manassas,VA,USA,0000-00-00,B
robinfl01,Flynn,Flynn,James,Robinson,,,,"Electric Eye, Robbie",G,0,0,73,185,Wyoming,Southern Illinois,4/28/1941,Murphysboro,IL,USA,Elgin,Elgin,IL,USA,0000-00-00,B
robingl01,Glenn,Glenn,Alann,Robinson,,,,Big Dog,F,0,0,79,225,Purdue,,1/10/1973,Gary,IN,USA,Roosevelt,Gary,IN,USA,0000-00-00,B
robinja01,Jackie,Jackie,,Robinson,,,,,F,0,0,78,210,UNLV,,5/20/1955,Los Angeles,CA,USA,Morningside,Inglewood,CA,USA,0000-00-00,B
robinja02,James,James,,Robinson,,,,Hollywood,G,0,0,74,180,Alabama,,8/31/1970,Jackson,MS,USA,William B. Murrah,Jackson,MS,USA,0000-00-00,B
